ts_utc,strategy_return__mean_reversion_v1,strategy_return__momentum_v1,weight__mean_reversion_v1,weight__momentum_v1,gross_portfolio_return,portfolio_weight_change,portfolio_abs_weight_change,portfolio_turnover,portfolio_rebalance_event,portfolio_changed_sleeve_count,portfolio_transaction_cost,portfolio_fixed_fee,portfolio_slippage_proxy,portfolio_slippage_cost,portfolio_execution_friction,net_portfolio_return,portfolio_return
2025-09-08T04:00:00Z,-0.001763070736438,-0.0005224439450051,0.5,0.5,-0.00114275734072155,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00114275734072155,0.0,0.0,-0.00114275734072155,-0.00114275734072155
2025-09-09T04:00:00Z,-0.0006910610064103999,-0.004224844689141801,0.5,0.5,-0.0024579528477761004,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0024579528477761004,0.0,0.0,-0.0024579528477761004,-0.0024579528477761004
2025-09-10T04:00:00Z,0.0006925904578848,0.006573739797920499,0.5,0.5,0.0036331651279026497,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0036331651279026497,0.0,0.0,0.0036331651279026497,0.0036331651279026497
2025-09-11T04:00:00Z,0.0033639525166958,-0.0025274573679940006,0.5,0.5,0.0004182475743508998,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0029457049423449004,0.0,0.0,0.0004182475743508998,0.0004182475743508998
2025-09-12T04:00:00Z,-0.0017594816738993003,0.0012577022137409003,0.5,0.5,-0.0002508897300792,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0015085919438201003,0.0,0.0,-0.0002508897300792,-0.0002508897300792
2025-09-15T04:00:00Z,-0.0043960212382303,0.0007705642673331,0.5,0.5,-0.0018127284854486,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0025832927527817,0.0,0.0,-0.0018127284854486,-0.0018127284854486
2025-09-16T04:00:00Z,0.00041634791824460006,0.0016715726339326,0.5,0.5,0.0010439602760886001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0010439602760886001,0.0,0.0,0.0010439602760886001,0.0010439602760886001
2025-09-17T04:00:00Z,0.0020777734415398995,-0.0030971248850202,0.5,0.5,-0.0005096757217401503,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0025874491632800495,0.0,0.0,-0.0005096757217401503,-0.0005096757217401503
2025-09-18T04:00:00Z,-0.0011246839558305998,0.0041044039029077,0.5,0.5,0.0014898599735385502,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00261454392936915,0.0,0.0,0.0014898599735385502,0.0014898599735385502
2025-09-19T04:00:00Z,-0.0016299130415275997,0.0011047261789915999,0.5,0.5,-0.0002625934312679999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0013673196102595999,0.0,0.0,-0.0002625934312679999,-0.0002625934312679999
2025-09-22T04:00:00Z,-0.0032567955521080995,5.564979159918826e-05,0.5,0.5,-0.0016005728802544557,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0016562226718536438,0.0,0.0,-0.0016005728802544557,-0.0016005728802544557
2025-09-23T04:00:00Z,0.0034060156924470004,0.0015192508274351002,0.5,0.5,0.00246263325994105,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00246263325994105,0.0,0.0,0.00246263325994105,0.00246263325994105
2025-09-24T04:00:00Z,0.0013030266781589,-0.002800409326015,0.5,0.5,-0.00074869132392805,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00205171800208695,0.0,0.0,-0.00074869132392805,-0.00074869132392805
2025-09-25T04:00:00Z,-0.0036321700938596003,0.005641535510167701,0.5,0.5,0.0010046827081540504,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00463685280201365,0.0,0.0,0.0010046827081540504,0.0010046827081540504
2025-09-26T04:00:00Z,-0.0009228371265720001,0.0017100313747876001,0.5,0.5,0.0003935971241078,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0013164342506798,0.0,0.0,0.0003935971241078,0.0003935971241078
2025-09-29T04:00:00Z,0.0022499537234267,-0.0033094810800118,0.5,0.5,-0.0005297636782925501,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00277971740171925,0.0,0.0,-0.0005297636782925501,-0.0005297636782925501
2025-09-30T04:00:00Z,0.0013486411517470002,-0.0026617380239488003,0.5,0.5,-0.0006565484361009,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0020051895878479002,0.0,0.0,-0.0006565484361009,-0.0006565484361009
2025-10-01T04:00:00Z,-0.006710924331682598,0.010210599102901,0.5,0.5,0.0017498373856092006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0084607617172918,0.0,0.0,0.0017498373856092006,0.0017498373856092006
2025-10-02T04:00:00Z,0.0014904164099494002,0.0006906149597232002,0.5,0.5,0.0010905156848363003,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0010905156848363003,0.0,0.0,0.0010905156848363003,0.0010905156848363003
2025-10-03T04:00:00Z,-0.0003953001858633001,-0.0006117701182225999,0.5,0.5,-0.00050353515204295,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00050353515204295,0.0,0.0,-0.00050353515204295,-0.00050353515204295
2025-10-06T04:00:00Z,-0.003189031809565,1.2796635704697134e-05,0.5,0.5,-0.0015881175869301514,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0016009142226348484,0.0,0.0,-0.0015881175869301514,-0.0015881175869301514
2025-10-07T04:00:00Z,-0.0005052566017797,0.0029516168660009,0.5,0.5,0.0012231801321106002,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0017284367338903,0.0,0.0,0.0012231801321106002,0.0012231801321106002
2025-10-08T04:00:00Z,-0.004040771496244499,0.0032439505137198997,0.5,0.5,-0.0003984104912622996,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0036423610049821993,0.0,0.0,-0.0003984104912622996,-0.0003984104912622996
2025-10-09T04:00:00Z,0.0018952828126771004,0.0006455116367762999,0.5,0.5,0.0012703972247267,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0012703972247267,0.0,0.0,0.0012703972247267,0.0012703972247267
2025-10-10T04:00:00Z,-0.0008046294204116001,0.0037070535255766,0.5,0.5,0.0014512120525824999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0022558414729941002,0.0,0.0,0.0014512120525824999,0.0014512120525824999
2025-10-13T04:00:00Z,0.011737261931661499,-0.011447186068927102,0.5,0.5,0.0001450379313671984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.011592224000294301,0.0,0.0,0.0001450379313671984,0.0001450379313671984
2025-10-14T04:00:00Z,0.0044734328053584,-0.005603697706247099,0.5,0.5,-0.0005651324504443497,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00503856525580275,0.0,0.0,-0.0005651324504443497,-0.0005651324504443497
2025-10-15T04:00:00Z,-0.0021413131989277,-0.0024449437047518,0.5,0.5,-0.00229312845183975,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00229312845183975,0.0,0.0,-0.00229312845183975,-0.00229312845183975
2025-10-16T04:00:00Z,0.0017537622512428,0.0007806157070310001,0.5,0.5,0.0012671889791369,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0012671889791369,0.0,0.0,0.0012671889791369,0.0012671889791369
2025-10-17T04:00:00Z,0.0033706853832841006,-0.0039807810043105,0.5,0.5,-0.00030504781051319966,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0036757331937973003,0.0,0.0,-0.00030504781051319966,-0.00030504781051319966
2025-10-20T04:00:00Z,0.0019817351636058,0.0021646538359048,0.5,0.5,0.0020731944997553,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0020731944997553,0.0,0.0,0.0020731944997553,0.0020731944997553
2025-10-21T04:00:00Z,0.00016300728999170004,0.004351762030192301,0.5,0.5,0.0022573846600920005,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0022573846600920005,0.0,0.0,0.0022573846600920005,0.0022573846600920005
2025-10-22T04:00:00Z,0.004270226083573699,-0.0007125331046016,0.5,0.5,0.0017788464894860497,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00249137959408765,0.0,0.0,0.0017788464894860497,0.0017788464894860497
2025-10-23T04:00:00Z,0.0011401035304672,-0.00019916645469559996,0.5,0.5,0.00047046853788580006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0006696349925814,0.0,0.0,0.00047046853788580006,0.00047046853788580006
2025-10-24T04:00:00Z,0.0020490390542380003,-0.000641148031107,0.5,0.5,0.0007039455115655001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0013450935426725001,0.0,0.0,0.0007039455115655001,0.0007039455115655001
2025-10-27T04:00:00Z,-0.006627250174018,0.005604029186817699,0.5,0.5,-0.0005116104936001504,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00611563968041785,0.0,0.0,-0.0005116104936001504,-0.0005116104936001504
2025-10-28T04:00:00Z,-0.0015086255443844997,0.0029277476534208,0.5,0.5,0.0007095610545181502,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00221818659890265,0.0,0.0,0.0007095610545181502,0.0007095610545181502
2025-10-29T04:00:00Z,0.0029878146389588005,-0.00035765125973799994,0.5,0.5,0.0013150816896104003,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0016727329493484001,0.0,0.0,0.0013150816896104003,0.0013150816896104003
2025-10-30T04:00:00Z,0.005834482197238901,-0.006974838427100202,0.5,0.5,-0.0005701781149306507,0.0,0.0,0.0,0,0.0,0.0,0.0,0.006404660312169552,0.0,0.0,-0.0005701781149306507,-0.0005701781149306507
2025-10-31T04:00:00Z,0.0006414782887166999,0.0006541924971691,0.5,0.5,0.0006478353929428999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0006478353929428999,0.0,0.0,0.0006478353929428999,0.0006478353929428999
2025-11-03T05:00:00Z,-0.004175822091325499,0.0055856990813785,0.5,0.5,0.0007049384950265003,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0048807605863519996,0.0,0.0,0.0007049384950265003,0.0007049384950265003
2025-11-04T05:00:00Z,0.0038371910863483,0.00030353908124210004,0.5,0.5,0.0020703650837951997,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0020703650837951997,0.0,0.0,0.0020703650837951997,0.0020703650837951997
2025-11-05T05:00:00Z,0.0016140922123779001,-0.0022434579431100995,0.5,0.5,-0.0003146828653660997,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0019287750777439998,0.0,0.0,-0.0003146828653660997,-0.0003146828653660997
2025-11-06T05:00:00Z,-0.0009599174764936,0.0029808565630865,0.5,0.5,0.00101046954329645,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0019703870197900503,0.0,0.0,0.00101046954329645,0.00101046954329645
2025-11-07T05:00:00Z,0.0018884414836051002,-0.0035684789537636995,0.5,0.5,-0.0008400187350792996,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0027284602186844,0.0,0.0,-0.0008400187350792996,-0.0008400187350792996
2025-11-10T05:00:00Z,9.890440853606683e-05,-0.006949658966582601,0.5,0.5,-0.0034253772790232674,0.0,0.0,0.0,0,0.0,0.0,0.0,0.003524281687559334,0.0,0.0,-0.0034253772790232674,-0.0034253772790232674
2025-11-11T05:00:00Z,0.0013407051904655001,0.0015791806756118001,0.5,0.5,0.0014599429330386501,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0014599429330386501,0.0,0.0,0.0014599429330386501,0.0014599429330386501
2025-11-12T05:00:00Z,-0.0014896621080015,-0.0003874385871761,0.5,0.5,-0.0009385503475888,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0009385503475888,0.0,0.0,-0.0009385503475888,-0.0009385503475888
2025-11-13T05:00:00Z,0.004554331308580701,0.0042680232688215,0.5,0.5,0.0044111772887011,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0044111772887011,0.0,0.0,0.0044111772887011,0.0044111772887011
2025-11-14T05:00:00Z,-0.001329458854923,-0.0029449326746147997,0.5,0.5,-0.0021371957647689,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0021371957647689,0.0,0.0,-0.0021371957647689,-0.0021371957647689
2025-11-17T05:00:00Z,-0.0022531697446006,-0.0162336769266986,0.5,0.5,-0.009243423335649599,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009243423335649599,0.0,0.0,-0.009243423335649599,-0.009243423335649599
2025-11-18T05:00:00Z,-0.004802021001372399,0.0044069217162781,0.5,0.5,-0.0001975496425471496,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00460447135882525,0.0,0.0,-0.0001975496425471496,-0.0001975496425471496
2025-11-19T05:00:00Z,0.0008910866099193,-0.0018471858155577003,0.5,0.5,-0.00047804960281920013,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0013691362127385002,0.0,0.0,-0.00047804960281920013,-0.00047804960281920013
2025-11-20T05:00:00Z,-0.0088144379179559,0.0103382963740686,0.5,0.5,0.0007619292280563496,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00957636714601225,0.0,0.0,0.0007619292280563496,0.0007619292280563496
2025-11-21T05:00:00Z,0.0038648124192279,-0.010103767901328999,0.5,0.5,-0.0031194777410505498,0.0,0.0,0.0,0,0.0,0.0,0.0,0.006984290160278449,0.0,0.0,-0.0031194777410505498,-0.0031194777410505498
2025-11-24T05:00:00Z,0.0073717894798567005,-0.0053758792710205,0.5,0.5,0.0009979551044181,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0063738343754386004,0.0,0.0,0.0009979551044181,0.0009979551044181
2025-11-25T05:00:00Z,-0.0024103492207107006,0.0067589819436932996,0.5,0.5,0.0021743163614912995,0.0,0.0,0.0,0,0.0,0.0,0.0,0.004584665582202,0.0,0.0,0.0021743163614912995,0.0021743163614912995
2025-11-26T05:00:00Z,0.004456034774018001,0.0036249379355365,0.5,0.5,0.00404048635477725,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00404048635477725,0.0,0.0,0.00404048635477725,0.00404048635477725
2025-11-28T05:00:00Z,6.184778195259976e-05,0.009669512043450602,0.5,0.5,0.004865679912701601,0.0,0.0,0.0,0,0.0,0.0,0.0,0.004865679912701601,0.0,0.0,0.004865679912701601,0.004865679912701601
2025-12-01T05:00:00Z,0.0048346440812215,-0.0043705603404421,0.5,0.5,0.0002320418703897001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0046026022108318,0.0,0.0,0.0002320418703897001,0.0002320418703897001
2025-12-02T05:00:00Z,-0.0011761762039844,0.0045001381374372,0.5,0.5,0.0016619809667264003,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0028381571707108,0.0,0.0,0.0016619809667264003,0.0016619809667264003
2025-12-03T05:00:00Z,-0.0010131278710017,0.004228604078846,0.5,0.5,0.0016077381039221502,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00262086597492385,0.0,0.0,0.0016077381039221502,0.0016077381039221502
2025-12-04T05:00:00Z,0.0012353098744192,0.0007832697956957,0.5,0.5,0.00100928983505745,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00100928983505745,0.0,0.0,0.00100928983505745,0.00100928983505745
2025-12-05T05:00:00Z,-0.0019913674440518,0.0023646085705203994,0.5,0.5,0.00018662056323429967,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0021779880072860997,0.0,0.0,0.00018662056323429967,0.00018662056323429967
2025-12-08T05:00:00Z,0.0028558849655214995,-6.570010672387605e-05,0.5,0.5,0.0013950924293988118,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0014607925361226877,0.0,0.0,0.0013950924293988118,0.0013950924293988118
2025-12-09T05:00:00Z,-0.0010653290535713,0.00017413787471719997,0.5,0.5,-0.00044559558942705005,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00061973346414425,0.0,0.0,-0.00044559558942705005,-0.00044559558942705005
2025-12-10T05:00:00Z,-0.0017827113024376,-0.0016039416986842001,0.5,0.5,-0.0016933265005609,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0016933265005609,0.0,0.0,-0.0016933265005609,-0.0016933265005609
2025-12-11T05:00:00Z,-0.0004195139775981,-0.0039362372200946,0.5,0.5,-0.0021778755988463502,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0021778755988463502,0.0,0.0,-0.0021778755988463502,-0.0021778755988463502
2025-12-12T05:00:00Z,0.0017079994373775,-0.0034640929677047,0.5,0.5,-0.0008780467651636,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0025860462025411,0.0,0.0,-0.0008780467651636,-0.0008780467651636
2025-12-15T05:00:00Z,-0.0017722827061835997,0.0011567904722585998,0.5,0.5,-0.0003077461169624999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0014645365892210997,0.0,0.0,-0.0003077461169624999,-0.0003077461169624999
2025-12-16T05:00:00Z,0.005221971271468299,-0.005402288989243899,0.5,0.5,-9.01588588878002e-05,0.0,0.0,0.0,0,0.0,0.0,0.0,0.005312130130356099,0.0,0.0,-9.01588588878002e-05,-9.01588588878002e-05
2025-12-17T05:00:00Z,-0.0004503881578082,0.0019559969543781006,0.5,0.5,0.0007528043982849503,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0012031925560931503,0.0,0.0,0.0007528043982849503,0.0007528043982849503
2025-12-18T05:00:00Z,0.0012763918733517997,0.0011459268667170003,0.5,0.5,0.0012111593700344,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0012111593700344,0.0,0.0,0.0012111593700344,0.0012111593700344
2025-12-19T05:00:00Z,0.003878040203725599,-0.0027090595123401002,0.5,0.5,0.0005844903456927494,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0032935498580328494,0.0,0.0,0.0005844903456927494,0.0005844903456927494
2025-12-22T05:00:00Z,-0.0019597710346542,-0.0018652397635995,0.5,0.5,-0.00191250539912685,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00191250539912685,0.0,0.0,-0.00191250539912685,-0.00191250539912685
2025-12-23T05:00:00Z,6.738783359695244e-05,0.0030400624410859,0.5,0.5,0.0015537251373414262,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0015537251373414262,0.0,0.0,0.0015537251373414262,0.0015537251373414262
2025-12-24T05:00:00Z,-0.00040466998783919995,-0.0018127721502305997,0.5,0.5,-0.0011087210690348998,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0011087210690348998,0.0,0.0,-0.0011087210690348998,-0.0011087210690348998
2025-12-26T05:00:00Z,0.0017497363958275999,-0.0024668227486571996,0.5,0.5,-0.0003585431764147999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0021082795722423995,0.0,0.0,-0.0003585431764147999,-0.0003585431764147999
2025-12-29T05:00:00Z,0.0025473953391671,-0.0024800879808313993,0.5,0.5,3.365367916785024e-05,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0025137416599992496,0.0,0.0,3.365367916785024e-05,3.365367916785024e-05
2025-12-30T05:00:00Z,9.49139542406452e-05,0.0001985297049614,0.5,0.5,0.00014672182960102258,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00014672182960102258,0.0,0.0,0.00014672182960102258,0.00014672182960102258
2025-12-31T05:00:00Z,0.0005456828864595999,0.0014953013085328,0.5,0.5,0.0010204920974962,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0010204920974962,0.0,0.0,0.0010204920974962,0.0010204920974962
